220.200000, 0.230386
220.800000, 0.229466
221.400000, 0.228550
222.000000, 0.227638
222.600000, 0.226729
223.200000, 0.225824
223.800000, 0.224922
224.400000, 0.224024
225.000000, 0.223130
225.600000, 0.222239
226.200000, 0.221352
226.800000, 0.220469
227.400000, 0.219588
228.000000, 0.218712
228.600000, 0.217839
229.200000, 0.216969
229.800000, 0.216103
230.400000, 0.215240
231.000000, 0.214381
231.600000, 0.213525
232.200000, 0.212673
232.800000, 0.211824
233.400000, 0.210978
234.000000, 0.210136
234.600000, 0.209297
235.200000, 0.208462
235.800000, 0.207630
236.400000, 0.206801
237.000000, 0.205975
237.600000, 0.205153
238.200000, 0.204334
238.800000, 0.203518
239.400000, 0.202706
240.000000, 0.201897
240.600000, 0.201091
241.200000, 0.200288
241.800000, 0.199488
242.400000, 0.198692
243.000000, 0.197899
243.600000, 0.197109
244.200000, 0.196322
244.800000, 0.195538
245.400000, 0.194758
246.000000, 0.193980
246.600000, 0.193206
247.200000, 0.192434
247.800000, 0.191666
248.400000, 0.190901
249.000000, 0.190139
249.600000, 0.189380
250.200000, 0.188624
250.800000, 0.187871
251.400000, 0.187121
252.000000, 0.186374
252.600000, 0.185630
253.200000, 0.184889
253.800000, 0.184151
254.400000, 0.183416
255.000000, 0.182684
255.600000, 0.181954
256.200000, 0.181228
256.800000, 0.180504
257.400000, 0.179784
258.000000, 0.179066
258.600000, 0.178351
259.200000, 0.177639
259.800000, 0.176930
260.400000, 0.176224
261.000000, 0.175520
261.600000, 0.174820
262.200000, 0.174122
262.800000, 0.173427
263.400000, 0.172734
264.000000, 0.172045
264.600000, 0.171358
265.200000, 0.170674
265.800000, 0.169993
266.400000, 0.169314
267.000000, 0.168638
267.600000, 0.167965
268.200000, 0.167294
268.800000, 0.166627
269.400000, 0.165961
270.000000, 0.165299
270.600000, 0.164639
271.200000, 0.163982
271.800000, 0.163327
272.400000, 0.162675
273.000000, 0.162026
273.600000, 0.161379
274.200000, 0.160735
274.800000, 0.160093
275.400000, 0.159454
276.000000, 0.158817
276.600000, 0.158183
277.200000, 0.157552
277.800000, 0.156923
278.400000, 0.156297
279.000000, 0.155673
279.600000, 0.155051
